Goal ID,Goals,Status,Active/Deleted
364753,Support new customer acquisition and brand building to create effective use cases that can be supported by new functional and promotional pages on the site.  ,On Track,Active
364783,Become more active in the facilitation of CSR New Hire training.,Completed,Active
364798,Increase leadership support for Safety Starts with Me in Midwest and West regions.,On Track,Active
364825,Raise visibility to service owners of business service impacted through service owner meetings and escalate via email notifications,On Track,Active
364826,Develop metrics for RCA management to understand the trend and volume of RCA requests and the effectiveness of root cause identification and the volume of associated corrective actions and how well they are completed within estimated timelines.,On Track,Active
364827,Retirement of TRECS and migration of Bank reconciliation to Blackline/SAP,Completed,Active
364828,Extend Problem management beyond RCA management,On Track,Active
364842,"Create goals and objectives
Have weekly team meetings and discussions 
Monthly meetings with entire team to review KPIs and status of goals.",Completed,Active
365027,Assist the Director of Real Estate in the Forecasting and Budgeting of the Real Estate Activities in support of the B&P Tunnel Replacement Program. ,Not Started,Active
365035,Establish a contract via Amtrak Procurement with George Mason University. George Mason University will provide continuing leadership training to all APD personnel,Completed,Active
365065,"Ensure PIDS Budget is within line monthly, quarterly, and for the total FY23.",On Track,Active
365066,"Provide Leadership, team player, shadowing, and accountability to all team members.",On Track,Active
365068,OTP GOAL ,On Track,Deleted
365069,Safety Related Goal ,Not Started,Deleted
365070,Personal: Come up with a new Conductor Promotion Class. Work closely with OP and System office to come up with a new program and get it approved. Also keep up with the New Hire AC program. ,On Track,Deleted
365087,Improve our Operations,On Track,Active
365088,Improve our Colleague's Technology Experience,On Track,Active
365102,Train team members in using Excel and write procedures for doing so.,On Track,Active
365103,To learn every aspect of our daily use of excel,Completed,Active
365106,Acquire buildings for managers and technicians in the baltimore area,On Track,Active
365108,Find adequate building space for the technicians in the Philadelphia area.  The technicians have been given space in 30th and will stay throuh demolition and construction.,Completed,Active
365124,Determine the path forward and requirements necessary to get Washington Terminal Company back in good standing.,On Track,Active
365125,Take initiative to get involved in another function within the Real Estate Department outside of the scope of B&P Tunnel Replacement Project.,Not Started,Deleted
365133,"Terminate DPW water accounts:  Work with internal and external parties to successfully terminate active water accounts.  
Determine process to have BGE accounts transferred/set up in Amtrak's name.  Accounts should be set up as inactive.  Any Existing BGE accounts will be changed to inactive",On Track,Deleted
365135,Determine and ensure compliance with legal requirements relating to new fare structure role out. ,On Track,Active
365139,"Lead the coordination of actions necessary with the utilities of acquired properties in a property management capacity as well as demolition preparation. 

",On Track,Active
365140,Lead property management of all B&P Properties,On Track,Active
365142,Development of the B&P Replacement Program Ramp,Not Started,Active
365143,Continuing to work on  increasing visibility as single point of contact (SPOC) for all California Services. ,Completed,Active
365145,Promote Amtrak Safety Guidelines when conducting meeting. ,Completed,Active
365146,Manage the organization of the TrainPlan and S:/ drive folder for California Services.  ,Completed,Active
365147,Train at least two (2) team members on new skills or systems,Completed,Active
365148,Support the team data reporting and analysis.  ,Completed,Active
365156,Update five primary marketing templates. ,On Track,Active
365157,Lead the negotiations of sensitive circumstance properties identified for acquisition under the B&P Tunnel Replacement Program.  ,On Track,Active
365172,"Develop a sustainable, scalable approach to incorporating usability testing in UX lifecycle",On Track,Active
365174,Define UX shared service model in support adoption of SAFe Agile framework,On Track,Active
365190,FY23 Project delivery  Provide oversight and guidance to PMs in an effort to assist w/ the delivery of 20 PIDS Projects.,Completed,Active
365193,"Plan, initiate, execute and deliver Audio Induction Loop Project for ticket counters at at least 25 Amtrak Stations",Completed,Active
365204,Refine strategy for and execute Stakeholder Engagement for level 1 and 2 Facilities,Completed,Active
365205,Develop Program RACI charts,Not Started,Deleted
365206,Develop Program Success Criteria,Completed,Active
365207,Develop strategy for establishing relationships in the Airo Program IMS,Completed,Active
