Goal ID,Goals,Status,Active/Deleted
340590,"Training & Development
o	Enhances knowledge, skills, and competencies by accessing and completing at least 4 online training & development courses from the Amtrak Learning Center",On Track,Active
340601,Revising the settlement reports to include columns to represent commission by schedule number and net total by schedule number.,Not Started,Active
340603,Create a Tableau dashboard to publish financial performance report that measure the financial impact of each Thruway route.,Not Started,Active
340606,"Evaluate three potential section 213 OTP cases, and if there are strong contenders file at least one case with STB.",On Track,Active
340608,Risk appetite assessment  prepare framework for thinking about when to require or not require indemnification/insurance in business transactions to unlock savings or revenue.,On Track,Active
340611,ADA Beyond Compliance  Identify and launch two initiatives targeted to benefit passengers with disabilities.,On Track,Active
340616,"Perform Partner Security Lead (PSL) duties for FY2

TOM:  Paul are you still a PSL?   And if so, how will you make this  a SMART goal?",Completed,Active
340618,"Understand and apply Diversity, Inclusion & Belonging",Completed,Active
340623," QUALITY:

My focus is maintaining Superior Quality over Quantity.

My goal is to overall execute great quality and to ensure completion and accuracy.

As I have consistently demonstrated by the quality of my improved call monitoring scores.

Also, by consistently documenting every call in CMS as required by complying with process/procedure Email tips and Call Listening Criteria and FM Pro system.",On Track,Active
340624,"  PRODUCTION:

I consistently enhance productivity by ensuring each call is 100% Customer Satisfied start to finish, to prevent 0 repeated call backs.

My goal is to strive for a “one time call resolution”.

I Contribute to the achievement of the Inquiry Management SLA (80% of calls answered within 20 seconds).

I Met minimum standards in all call metrics: Wrap Time, Make Busy, Requeues, and Quality. 

a.	As a daily priority, I have created a strategy to support the “average talk time” goal.
Additional opportunities presented itself in Data Management:
a.	The IM Team was trained as I received a refresher to effectively process the Add NonEmployee, Remove NonEmployee and Delimit NonEmployee Forms through the EIP Portal. We successfully assisted in decreasing the vast majority of forms that had to be processed in a timely manner.

b.	In CMS, I currently support in managing the Data Management mailbox in distributing and corresponding to the Unassigned emails and faxes 2 hours daily to the corrected areas of responsibility in a timely manner.

In supporting the Leave Management team, I successfully process all 3336 Forms assigned to me within 24 hours.

I adapt well to changes and I love a challenge. I appreciate the great opportunity in being selected to attend the  “Amtrak Absence Project Kickoff Meeting “  with outside vender Brown & Brown.

Additionally, I resolve customer conflicts and concerns within 24 hours of the initial interaction to the customers satisfaction.",On Track,Active
340625,"    KNOWLEDGE:

As a seasoned professional and exceptional team player, I am always readily available to empower and assist my peers in answering their questions and concerns, as well as sharing training tips and solution to calls.

As I am taking on different processes; every day is a learning experience which expands my knowledge, wisdom and growth and advances me to a higher level with greater opportunities.",On Track,Active
340626,"   TRAINING & DEVELOPMENT:

I have exceeded expectations of training by completing up to (6) assigned Computer Base Training courses and Inquiry Management Customer Service monthly training courses to date.

a.	I appreciate in having to take the mandatory courses monthly and yearly, they are very informative in keeping employees educated and abreast of the different topics at hand.",On Track,Active
340627,"Become a SME for SMS

**Work with Safety & Security to create a roadmap for FY23 and beyond. Create draft by end of Q4

TOM:  How will this be measured?   By when?   Similar to before... Make this a SMART goal",On Track,Active
